-5.23469	0.000929872	
-5.23347	0.000571535	
-5.23225	-7.29139e-05	
-5.23102	40.0775	
-5.2298	15.0193	
-5.22858	-11.6233	
-5.22736	-23.9936	
-5.22614	-15.7036	
-5.22491	28.9428	
-5.22369	4.23989	
-5.22247	20.8638	
-5.22125	25.4337	
-5.22002	0.0229202	
-5.2188	-33.4236	
-5.21758	40.9342	
-5.21636	28.5259	
-5.21514	-22.9736	
-5.21391	44.6231	
-5.21269	17.6927	
-5.21147	-4.93817	
-5.21025	66.1133	
-5.20902	40.9508	
-5.2078	32.3437	
-5.20658	24.4906	
-5.20536	-5.78658	
-5.20414	17.7323	
-5.20291	18.2522	
-5.20169	22.776	
-5.20047	38.2255	
-5.19925	55.0788	
-5.19802	54.6104	
-5.1968	37.0387	
-5.19558	49.7683	
-5.19436	51.4709	
-5.19314	47.9046	
-5.19191	32.252	
-5.19069	45.6892	
-5.18947	61.5742	
-5.18825	41.4535	
-5.18702	43.471	
-5.1858	2.35658	
-5.18458	1.78926	
-5.18336	0.196237	
-5.18214	22.6988	
-5.18091	39.509	
-5.17969	33.5901	
-5.17847	-18.1481	
-5.17725	-18.7748	
-5.17602	-36.2045	
-5.1748	-15.9882	
-5.17358	44.1587	
-5.17236	-18.2102	
-5.17114	-30.0268	
-5.16991	-46.8211	
-5.16869	-10.5991	
-5.16747	24.8467	
-5.16625	27.5909	
-5.16502	46.7604	
-5.1638	42.6931	
-5.16258	63.2182	
-5.16136	50.8651	
-5.16014	63.0575	
-5.15891	50.607	
-5.15769	55.7669	
-5.15647	61.2472	
-5.15525	32.8602	
-5.15402	-6.01385	
-5.1528	-0.58776	
-5.15158	-7.39093	
-5.15036	-28.5516	
-5.14913	-6.52293	
-5.14791	35.4888	
-5.14669	64.3705	
-5.14547	37.1153	
-5.14425	54.3936	
-5.14302	46.2512	
-5.1418	26.0779	
-5.14058	-14.2968	
-5.13936	4.70407	
-5.13813	12.5098	
-5.13691	41.4848	
-5.13569	36.1479	
-5.13447	32.6547	
-5.13325	4.03159	
-5.13202	24.0441	
-5.1308	17.039	
-5.12958	6.92573	
-5.12836	-7.9423	
-5.12713	0.164973	
-5.12591	29.9479	
-5.12469	54.5308	
-5.12347	45.1109	
-5.12225	6.93046	
-5.12102	-0.440572	
-5.1198	7.44998	
-5.11858	19.8678	
-5.11736	20.4703	
-5.11613	-4.87939	
-5.11491	33.9993	
-5.11369	14.5956	
-5.11247	13.1395	
-5.11125	31.1446	
-5.11002	36.7259	
-5.1088	11.0297	
-5.10758	-8.22717	
-5.10636	-26.7759	
-5.10513	16.9012	
-5.10391	3.65049	
-5.10269	-16.2464	
-5.10147	-72.5595	
-5.10025	-78.3984	
-5.09902	-10.8466	
-5.0978	17.669	
-5.09658	33.2936	
-5.09536	39.637	
-5.09413	14.4098	
-5.09291	30.0727	
-5.09169	10.7146	
-5.09047	-17.4696	
-5.08925	-2.37008	
-5.08802	-21.0611	
-5.0868	-43.475	
-5.08558	-16.1444	
-5.08436	93.001	
-5.08313	72.2983	
-5.08191	16.8927	
-5.08069	-40.2832	
-5.07947	-20.5675	
-5.07825	-8.89041	
-5.07702	29.7423	
-5.0758	44.4201	
-5.07458	-15.7693	
-5.07336	-61.6179	
-5.07213	-55.3766	
-5.07091	-107.616	
-5.06969	-86.9572	
-5.06847	-49.2634	
-5.06725	-49.0925	
-5.06602	13.8231	
-5.0648	8.56544	
-5.06358	1.35988	
-5.06236	-24.7896	
-5.06113	-12.3188	
-5.05991	0.676747	
-5.05869	38.4964	
-5.05747	60.3714	
-5.05625	1.26519	
-5.05502	-35.1716	
-5.0538	-2.25112	
-5.05258	-9.06186	
-5.05136	19.3263	
-5.05013	-0.447488	
-5.04891	-36.2622	
-5.04769	-59.1921	
-5.04647	-11.4633	
-5.04524	10.8406	
-5.04402	17.5204	
-5.0428	-0.815541	
-5.04158	17.9621	
-5.04036	13.8215	
-5.03913	49.7029	
-5.03791	33.8913	
-5.03669	19.2353	
-5.03547	1.71501	
-5.03424	-45.6334	
-5.03302	-17.4987	
-5.0318	4.72168	
-5.03058	-15.8725	
-5.02936	-16.8829	
-5.02813	-23.7772	
-5.02691	-7.77333	
-5.02569	-6.38151	
-5.02447	43.5045	
-5.02324	40.0623	
-5.02202	-6.35851	
-5.0208	25.3484	
-5.01958	44.0081	
-5.01836	-10.0482	
-5.01713	-59.6474	
-5.01591	-39.5166	
-5.01469	6.88055	
-5.01347	-24.9843	
-5.01224	-28.6344	
-5.01102	9.11215	
-5.0098	-18.876	
-5.00858	-82.0324	
-5.00736	-12.0235	
-5.00613	34.0395	
-5.00491	24.2492	
-5.00369	17.1803	
-5.00247	-1.27075	
-5.00124	48.9653	
-5.00002	-12.4904	
-4.9988	-30.6671	
-4.99758	-35.6557	
-4.99636	-16.7212	
-4.99513	-44.4267	
-4.99391	-63.774	
-4.99269	-37.9176	
-4.99147	1.20344	
-4.99024	24.7426	
-4.98902	7.8816	
-4.9878	-51.8375	
-4.98658	22.0807	
-4.98536	54.5023	
-4.98413	25.0342	
-4.98291	16.6874	
-4.98169	-33.3158	
-4.98047	-24.8672	
-4.97924	29.4757	
-4.97802	1.79889	
-4.9768	-19.8888	
-4.97558	1.78978	
-4.97436	21.6508	
-4.97313	6.77407	
-4.97191	39.9363	
-4.97069	29.6758	
-4.96947	5.02248	
-4.96824	-29.361	
-4.96702	-9.16685	
-4.9658	-64.8633	
-4.96458	-6.4752	
-4.96336	24.936	
-4.96213	19.6752	
-4.96091	16.0065	
-4.95969	-5.81438	
-4.95847	-9.22642	
-4.95724	39.6862	
-4.95602	6.99497	
-4.9548	2.10296	
-4.95358	-65.4914	
-4.95236	-63.4517	
-4.95113	5.66101	
-4.94991	57.618	
-4.94869	95.6837	
-4.94747	54.0522	
-4.94624	-0.343681	
-4.94502	-17.705	
-4.9438	23.6159	
-4.94258	42.5526	
-4.94135	31.639	
-4.94013	51.0901	
-4.93891	90.0589	
-4.93769	93.9167	
-4.93647	25.469	
-4.93524	62.3175	
-4.93402	48.5227	
-4.9328	34.1527	
-4.93158	-5.86411	
-4.93035	35.6564	
-4.92913	34.6061	
-4.92791	-40.4185	
-4.92669	-52.6502	
-4.92547	32.4565	
-4.92424	54.7078	
-4.92302	25.4164	
-4.9218	35.4739	
-4.92058	25.0604	
-4.91935	49.8598	
-4.91813	-18.9041	
-4.91691	-8.43431	
-4.91569	44.1576	
-4.91447	28.3858	
-4.91324	65.1551	
-4.91202	98.9447	
-4.9108	73.9475	
-4.90958	89.361	
-4.90835	108.01	
-4.90713	47.0699	
-4.90591	27.7407	
-4.90469	22.5396	
-4.90347	-51.4319	
-4.90224	-4.34048	
-4.90102	5.80776	
-4.8998	47.4792	
-4.89858	21.8964	
-4.89735	3.59877	
-4.89613	-4.47665	
-4.89491	20.6282	
-4.89369	-27.6954	
-4.89247	-5.65736	
-4.89124	5.51982	
-4.89002	24.7266	
-4.8888	-5.53997	
-4.88758	12.3573	
-4.88635	2.20273	
-4.88513	58.3075	
-4.88391	121.156	
-4.88269	-7.38568	
-4.88147	-62.5467	
-4.88024	-44.3002	
-4.87902	-37.4162	
-4.8778	19.5129	
-4.87658	7.0896	
-4.87535	-31.2392	
-4.87413	-59.2819	
-4.87291	-10.1557	
-4.87169	56.0046	
-4.87047	67.5104	
-4.86924	26.8135	
-4.86802	19.8947	
-4.8668	31.4008	
-4.86558	-11.0772	
-4.86435	-39.3883	
-4.86313	61.4504	
-4.86191	80.3702	
-4.86069	0.141719	
-4.85947	-18.4689	
-4.85824	-17.0334	
-4.85702	11.8109	
-4.8558	-33.8841	
-4.85458	5.73191	
-4.85335	-21.9381	
-4.85213	-40.6394	
-4.85091	-2.33859	
-4.84969	17.4834	
-4.84846	39.5379	
